_id,project,measures[0].metric,measures[1].metric,measures[2].metric,measures[3].metric,measures[4].metric,measures[5].metric,measures[6].metric,measures[7].metric,measures[8].metric,measures[9].metric,measures[10].metric,measures[11].metric,measures[12].metric,measures[13].metric,measures[14].metric,measures[15].metric,measures[16].metric,measures[17].metric,measures[18].metric,measures[19].metric,measures[20].metric,measures[21].metric,measures[22].metric,measures[23].metric,measures[24].metric,measures[25].metric,measures[26].metric,measures[27].metric,measures[28].metric,measures[29].metric,measures[30].metric,measures[31].metric,measures[32].metric,measures[33].metric,measures[34].metric,measures[35].metric,measures[36].metric,measures[37].metric,measures[38].metric,measures[39].metric,measures[40].metric,measures[41].metric,measures[42].metric,measures[43].metric,measures[44].metric,measures[45].metric,measures[46].metric,measures[47].metric,measures[48].metric,measures[49].metric,measures[50].metric,measures[51].metric,measures[52].metric,measures[0].value,measures[1].value,measures[2].value,measures[3].value,measures[4].value,measures[5].value,measures[6].value,measures[7].value,measures[8].value,measures[9].value,measures[10].value,measures[11].value,measures[12].value,measures[13].value,measures[14].value,measures[15].value,measures[16].value,measures[17].value,measures[18].value,measures[19].value,measures[20].value,measures[21].value,measures[22].value,measures[23].value,measures[24].value,measures[25].value,measures[26].value,measures[27].value,measures[28].value,measures[29].value,measures[30].value,measures[31].value,measures[32].value,measures[33].value,measures[34].value,measures[35].value,measures[36].value,measures[37].value,measures[38].value,measures[39].value,measures[40].value,measures[41].value,measures[42].value,measures[43].value,measures[44].value,measures[45].value,measures[46].value,measures[47].value,measures[48].value,measures[49].value,measures[50].value,measures[51].value,measures[52].value,measures[1].bestValue,measures[2].bestValue,measures[3].bestValue,measures[4].bestValue,measures[6].bestValue,measures[7].bestValue,measures[10].bestValue,measures[11].bestValue,measures[12].bestValue,measures[14].bestValue,measures[16].bestValue,measures[17].bestValue,measures[21].bestValue,measures[22].bestValue,measures[23].bestValue,measures[24].bestValue,measures[25].bestValue,measures[26].bestValue,measures[29].bestValue,measures[30].bestValue,measures[31].bestValue,measures[33].bestValue,measures[34].bestValue,measures[35].bestValue,measures[39].bestValue,measures[40].bestValue,measures[41].bestValue,measures[43].bestValue,measures[44].bestValue,measures[45].bestValue,measures[46].bestValue,measures[47].bestValue,measures[48].bestValue,measures[49].bestValue,measures[50].bestValue,measures[51].bestValue,measures[52].bestValue,measures[0].bestValue,measures[9].bestValue,measures[15].bestValue,measures[19].bestValue,measures[27].bestValue,measures[32].bestValue,measures[36].bestValue,measures[37].bestValue,measures[5].bestValue,measures[13].bestValue,measures[20].bestValue,measures[38].bestValue,measures[42].bestValue,measures[8].bestValue,measures[18].bestValue,measures[28].bestValue
3694a3b5e9a5a3c80d47f9889a17d8337573d513,react,reliability_rating,classes,blocker_violations,critical_violations,sqale_index,uncovered_lines,duplicated_blocks,coverage,cognitive_complexity,major_violations,info_violations,minor_violations,duplicated_lines_density,comment_lines,open_issues,security_rating,last_commit_date,duplicated_lines,reopened_issues,security_hotspots_reviewed_status,lines_to_cover,reliability_remediation_effort,duplicated_files,vulnerabilities,files,security_hotspots,sqale_rating,false_positive_issues,wont_fix_issues,bugs,sqale_debt_ratio,security_remediation_effort,confirmed_issues,quality_gate_details,ncloc_language_distribution,security_hotspots_reviewed,violations,functions,security_review_rating,quality_profiles,file_complexity,lines,code_smells,development_cost,comment_lines_density,complexity,statements,analysis_from_sonarqube_9_4,line_coverage,security_hotspots_to_review_status,effort_to_reach_maintainability_rating_a,ncloc,alert_status,5.0,1551,16,1046,24079,84097,2194,0.0,22713,902,425,321,14.1,17548,2710,4.0,1569450387000,38109,0,0,84097,1549,183,12,1163,81,1.0,0,0,123,0.4,120,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",js=217248,0.0,2710,20519,5.0,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",30.1,269629,2575,6517440,7.5,34981,84560,true,0.0,81,0,217248,OK,,false,false,false,false,false,false,false,false,false,,false,false,false,false,,false,true,false,false,false,,,false,,,,false,false,,,,false,false,true,,,false,false,false,true,true,true,false,,false,,,false,false,false,true,true
d346d92084316ec10714b9ac4bfb1ebcfdf05fb9,react,reliability_remediation_effort,blocker_violations,last_commit_date,alert_status,quality_gate_details,quality_profiles,security_hotspots_reviewed,functions,sqale_debt_ratio,classes,minor_violations,security_review_rating,file_complexity,reopened_issues,sqale_index,code_smells,critical_violations,development_cost,coverage,cognitive_complexity,confirmed_issues,effort_to_reach_maintainability_rating_a,violations,comment_lines,ncloc_language_distribution,major_violations,lines_to_cover,files,security_hotspots_to_review_status,comment_lines_density,complexity,ncloc,security_rating,duplicated_lines_density,open_issues,info_violations,sqale_rating,analysis_from_sonarqube_9_4,security_hotspots,lines,duplicated_files,bugs,vulnerabilities,security_remediation_effort,duplicated_lines,wont_fix_issues,uncovered_lines,reliability_rating,false_positive_issues,duplicated_blocks,statements,security_hotspots_reviewed_status,line_coverage,1549,16,1569693057000,OK,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}","[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",0.0,20520,0.4,1551,321,5.0,30.1,0,24079,2575,1046,6517680,0.0,22714,0,0,2710,17549,js=217256,902,84102,1163,81,7.5,34983,217256,4.0,14.1,2710,425,1.0,true,81,269639,183,123,12,120,38109,0,84102,5.0,0,2194,84565,0,0.0,false,,,,false,,false,false,,false,false,false,true,false,,,false,,false,,,false,false,false,,false,false,false,false,true,false,false,true,false,,true,false,false,,false,false,,false,true,,,true,true,false,false,false,false,false
4ab6305f6d337c4a78c9e44f18cdd1b3021af7f9,react,blocker_violations,reliability_remediation_effort,quality_gate_details,duplicated_blocks,security_hotspots_to_review_status,security_review_rating,duplicated_lines_density,security_hotspots_reviewed,reopened_issues,security_remediation_effort,effort_to_reach_maintainability_rating_a,bugs,coverage,statements,duplicated_lines,development_cost,ncloc_language_distribution,classes,security_hotspots,functions,cognitive_complexity,security_rating,false_positive_issues,sqale_rating,security_hotspots_reviewed_status,code_smells,critical_violations,sqale_index,alert_status,lines_to_cover,confirmed_issues,files,vulnerabilities,lines,violations,wont_fix_issues,open_issues,last_commit_date,analysis_from_sonarqube_9_4,file_complexity,uncovered_lines,info_violations,quality_profiles,sqale_debt_ratio,line_coverage,ncloc,complexity,reliability_rating,comment_lines,comment_lines_density,major_violations,duplicated_files,minor_violations,16,1549,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",2194,81,5.0,14.1,0.0,0,120,0,123,0.0,84565,38109,6517680,js=217256,1551,81,20520,22714,4.0,0,1.0,0,2575,1046,24079,OK,84102,0,1163,12,269639,2710,0,2710,1570127072000,true,30.1,84102,425,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",0.4,0.0,217256,34983,5.0,17549,7.5,902,183,321,false,,false,false,false,false,true,false,false,false,,,false,true,true,true,false,false,,true,,,false,true,,false,false,false,false,,,false,,false,false,false,false,false,false,false,,false,false,false,,false,,false,,,true,false,
5faf377df5267c4248599e14311a75c2f46050c0,react,statements,lines_to_cover,info_violations,security_rating,effort_to_reach_maintainability_rating_a,security_hotspots_reviewed_status,cognitive_complexity,coverage,violations,duplicated_lines,functions,bugs,false_positive_issues,reliability_remediation_effort,duplicated_lines_density,comment_lines_density,security_hotspots_reviewed,security_remediation_effort,classes,file_complexity,ncloc_language_distribution,line_coverage,development_cost,quality_profiles,analysis_from_sonarqube_9_4,sqale_index,blocker_violations,minor_violations,confirmed_issues,ncloc,vulnerabilities,alert_status,major_violations,code_smells,reliability_rating,security_review_rating,sqale_debt_ratio,last_commit_date,security_hotspots_to_review_status,duplicated_blocks,comment_lines,critical_violations,reopened_issues,uncovered_lines,sqale_rating,lines,files,security_hotspots,quality_gate_details,duplicated_files,open_issues,complexity,wont_fix_issues,85348,84884,419,4.0,0,0,23252,0.0,2717,38324,20655,124,0,1554,14.1,7.4,0.0,120,1550,30.1,js=219520,0.0,6585600,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",true,24852,16,319,0,219520,12,OK,910,2581,5.0,5.0,0.4,1571690247000,81,2207,17643,1053,0,84884,1.0,272286,1172,81,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",185,2717,35290,0,,false,false,true,false,false,,false,true,false,false,false,false,false,,,false,false,,false,,false,false,false,false,,false,false,true,,,false,,false,false,,true,,false,false,,false,false,false,,true,false,,false,true,false,,true
b53ea6ca05d2ccb9950b40b33f74dfee0421d872,react,duplicated_lines_density,quality_gate_details,complexity,cognitive_complexity,info_violations,quality_profiles,line_coverage,sqale_index,comment_lines,comment_lines_density,vulnerabilities,security_hotspots,blocker_violations,security_rating,duplicated_lines,reopened_issues,duplicated_blocks,minor_violations,uncovered_lines,security_remediation_effort,effort_to_reach_maintainability_rating_a,security_hotspots_to_review_status,statements,major_violations,bugs,reliability_remediation_effort,ncloc,file_complexity,open_issues,functions,analysis_from_sonarqube_9_4,security_hotspots_reviewed_status,sqale_debt_ratio,alert_status,files,confirmed_issues,development_cost,critical_violations,classes,violations,reliability_rating,last_commit_date,coverage,security_review_rating,lines,duplicated_files,ncloc_language_distribution,security_hotspots_reviewed,wont_fix_issues,false_positive_issues,sqale_rating,lines_to_cover,code_smells,14.3,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",35553,23312,433,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",0.0,24852,17601,7.4,12,83,17,4.0,39157,0,2248,321,85340,120,0,83,85807,920,125,1569,221310,29.3,2744,20793,true,0,0.4,OK,1214,0,6639300,1053,1555,2744,5.0,1573584067000,0.0,5.0,274713,190,js=221310,0.0,0,0,1.0,85340,2607,,,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,,,,true,,,true,false,false,,false,,false,,false,true,true,true,,false,false,false,true,false,,false,false,false,,false,true,,false,,false,false
c1c5499cc3fd179004911b3391a55de1af4de037,react,security_hotspots,lines_to_cover,uncovered_lines,coverage,open_issues,bugs,statements,effort_to_reach_maintainability_rating_a,files,security_remediation_effort,blocker_violations,comment_lines_density,file_complexity,quality_gate_details,duplicated_blocks,reopened_issues,cognitive_complexity,duplicated_lines,duplicated_files,code_smells,functions,complexity,analysis_from_sonarqube_9_4,security_hotspots_reviewed,reliability_rating,sqale_rating,sqale_index,sqale_debt_ratio,security_hotspots_to_review_status,reliability_remediation_effort,major_violations,wont_fix_issues,security_review_rating,duplicated_lines_density,minor_violations,info_violations,critical_violations,security_rating,ncloc,ncloc_language_distribution,violations,alert_status,vulnerabilities,lines,false_positive_issues,classes,security_hotspots_reviewed_status,last_commit_date,comment_lines,confirmed_issues,quality_profiles,line_coverage,development_cost,85,86396,86396,0.0,2749,127,86862,0,1210,120,24,7.4,29.8,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",2647,0,23800,41098,200,2610,21116,36025,true,0.0,5.0,1.0,25306,0.4,85,1655,922,0,5.0,14.7,312,426,1065,4.0,225087,js=225087,2749,OK,12,278969,0,1559,0,1582749209000,17865,0,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",0.0,6752610,,false,false,false,,true,false,false,,false,false,false,,,false,false,true,false,false,false,true,false,false,false,,false,,,true,,true,,,true,,false,false,false,false,true,false,false,false,false,false,false,,,,false,,false,false
da834083cccb6ef942f701c6b6cecc78213196a8,react,duplicated_files,security_hotspots_to_review_status,comment_lines_density,code_smells,coverage,security_remediation_effort,duplicated_lines,critical_violations,uncovered_lines,complexity,sqale_debt_ratio,reliability_rating,ncloc,open_issues,quality_gate_details,security_hotspots,quality_profiles,classes,info_violations,development_cost,wont_fix_issues,lines_to_cover,false_positive_issues,analysis_from_sonarqube_9_4,comment_lines,major_violations,minor_violations,ncloc_language_distribution,vulnerabilities,blocker_violations,sqale_index,alert_status,security_review_rating,security_hotspots_reviewed_status,reopened_issues,file_complexity,violations,lines,confirmed_issues,statements,functions,last_commit_date,cognitive_complexity,bugs,duplicated_blocks,reliability_remediation_effort,duplicated_lines_density,security_rating,sqale_rating,files,security_hotspots_reviewed,effort_to_reach_maintainability_rating_a,line_coverage,200,85,7.4,2605,0.0,120,41150,1064,86335,35999,0.4,5.0,224914,2744,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",85,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",1561,426,6747420,0,86335,0,true,17859,924,306,js=224914,12,24,25225,OK,5.0,0,0,29.8,2744,278754,0,86801,21120,1584642980000,23750,127,2649,1655,14.8,4.0,1.0,1210,0.0,0,0.0,false,false,false,false,false,false,false,false,,,,,,true,,,false,false,false,false,,true,true,,,,,false,false,false,false,false,true,,false,true,false,false,,false,false,,false,false,,false,false,true,true,false,false,false,false
4337c1c00609ec8d7ae399c736e9d37bb159fac5,react,security_hotspots_to_review_status,duplicated_lines_density,false_positive_issues,vulnerabilities,alert_status,security_hotspots_reviewed_status,duplicated_files,comment_lines_density,line_coverage,comment_lines,bugs,reopened_issues,quality_gate_details,sqale_rating,sqale_index,uncovered_lines,critical_violations,effort_to_reach_maintainability_rating_a,minor_violations,reliability_remediation_effort,sqale_debt_ratio,files,functions,lines,code_smells,security_hotspots,analysis_from_sonarqube_9_4,file_complexity,duplicated_blocks,duplicated_lines,info_violations,major_violations,ncloc_language_distribution,violations,blocker_violations,quality_profiles,security_rating,security_review_rating,development_cost,wont_fix_issues,security_hotspots_reviewed,last_commit_date,confirmed_issues,classes,complexity,reliability_rating,statements,security_remediation_effort,lines_to_cover,ncloc,open_issues,coverage,cognitive_complexity,107,47.1,0,14,OK,0,656,13.0,0.0,60852,533,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",1.0,199040,180252,22224,0,1223,5424,1.6,2097,34409,543952,27196,107,true,39.1,5507,256050,1506,2750,js=407481,27743,40,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",4.0,5.0,12224430,0,0.0,1602702029000,0,1738,81892,5.0,181953,140,180252,407481,27743,0.0,92478,false,true,false,,false,false,false,true,,false,false,true,,,,false,false,,false,false,false,false,false,,true,false,,,,false,,false,,,false,false,false,false,,false,false,,,false,false,true,true,false,false,true,false,false,false
89b610969d70d788f8c9769e3fa5b0044f5737ab,react,quality_gate_details,wont_fix_issues,security_hotspots_reviewed,violations,open_issues,classes,info_violations,files,major_violations,security_hotspots_reviewed_status,effort_to_reach_maintainability_rating_a,lines_to_cover,coverage,reliability_remediation_effort,reopened_issues,ncloc_language_distribution,comment_lines_density,critical_violations,sqale_rating,lines,line_coverage,sqale_index,development_cost,code_smells,security_hotspots_to_review_status,duplicated_lines_density,duplicated_lines,last_commit_date,uncovered_lines,security_review_rating,alert_status,confirmed_issues,sqale_debt_ratio,duplicated_files,false_positive_issues,comment_lines,file_complexity,security_hotspots,security_remediation_effort,reliability_rating,vulnerabilities,functions,bugs,analysis_from_sonarqube_9_4,security_rating,statements,ncloc,complexity,cognitive_complexity,duplicated_blocks,minor_violations,quality_profiles,blocker_violations,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",0,0.0,3319,3319,1624,616,1389,1096,0,0,103548,0.0,1737,0,js=271574,7.9,1221,1.0,337525,0.0,31575,8147220,3170,76,25.2,85000,1603226024000,103548,5.0,OK,0,0.4,269,0,23429,31.6,76,120,5.0,12,24496,137,true,4.0,104071,271574,43890,31738,3689,361,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",25,true,false,false,false,false,,true,,false,true,false,false,false,false,false,false,false,false,false,,true,false,true,,false,false,,,false,,,,false,false,false,,false,,true,,,,false,,false,,false,false,false,false,false,true,false
8e5adfbd7e605bda9c5e96c10e015b3dc0df688e,react,file_complexity,uncovered_lines,critical_violations,major_violations,security_hotspots_to_review_status,development_cost,quality_gate_details,security_review_rating,open_issues,comment_lines,minor_violations,ncloc,functions,security_remediation_effort,complexity,sqale_index,classes,info_violations,cognitive_complexity,reliability_remediation_effort,last_commit_date,duplicated_blocks,false_positive_issues,reopened_issues,vulnerabilities,security_hotspots_reviewed,statements,line_coverage,confirmed_issues,ncloc_language_distribution,quality_profiles,sqale_debt_ratio,security_rating,duplicated_files,duplicated_lines_density,comment_lines_density,wont_fix_issues,effort_to_reach_maintainability_rating_a,security_hotspots_reviewed_status,duplicated_lines,reliability_rating,security_hotspots,coverage,bugs,files,blocker_violations,violations,lines_to_cover,analysis_from_sonarqube_9_4,lines,alert_status,sqale_rating,code_smells,31.6,103551,1221,1096,76,8147340,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",5.0,3319,23431,361,271578,24496,120,43891,31575,1624,616,31739,1737,1603367960000,3689,0,0,12,0.0,104075,0.0,0,js=271578,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",0.4,4.0,269,25.2,7.9,0,0,0,85000,5.0,76,0.0,137,1389,25,3319,103551,true,337531,OK,1.0,3170,false,false,false,false,,false,false,,,,,false,false,true,true,false,false,,,,false,false,false,false,false,false,false,false,,false,false,,,,,true,false,,,false,false,false,false,true,true,false,false,,true,false,false,false,true
12adaffef7105e2714f82651ea51936c563fe15c,react,reliability_rating,comment_lines_density,info_violations,line_coverage,statements,blocker_violations,minor_violations,reliability_remediation_effort,security_hotspots_reviewed,violations,duplicated_lines,sqale_debt_ratio,open_issues,critical_violations,wont_fix_issues,functions,confirmed_issues,security_hotspots_reviewed_status,development_cost,effort_to_reach_maintainability_rating_a,security_remediation_effort,quality_profiles,last_commit_date,lines_to_cover,reopened_issues,classes,security_hotspots,ncloc,bugs,files,major_violations,security_rating,coverage,lines,sqale_rating,vulnerabilities,code_smells,quality_gate_details,uncovered_lines,alert_status,cognitive_complexity,security_review_rating,duplicated_files,complexity,duplicated_lines_density,sqale_index,security_hotspots_to_review_status,file_complexity,duplicated_blocks,comment_lines,false_positive_issues,ncloc_language_distribution,analysis_from_sonarqube_9_4,5.0,7.9,616,0.0,104036,25,361,1737,0.0,3317,85000,0.4,3317,1221,0,24494,0,0,8144940,0,120,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",1616443295000,103512,0,1624,76,271498,137,1389,1094,4.0,0.0,337433,1.0,12,3168,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",103512,OK,31731,5.0,269,43882,25.2,31566,76,31.6,3689,23425,0,js=271498,true,false,false,false,,false,false,false,false,false,true,true,true,,,,true,,false,,false,false,,true,false,,false,false,,false,false,false,,false,,true,,,false,false,,true,,false,false,,false,false,false,false,false,false,false,false
34aa5cfe0d9b6ec4667e02bf46ab34d83dfb2d6d,react,alert_status,uncovered_lines,minor_violations,false_positive_issues,reliability_rating,duplicated_files,code_smells,open_issues,security_review_rating,effort_to_reach_maintainability_rating_a,security_hotspots_reviewed_status,security_remediation_effort,security_hotspots,ncloc,quality_profiles,reopened_issues,complexity,vulnerabilities,security_rating,statements,reliability_remediation_effort,quality_gate_details,lines,file_complexity,blocker_violations,info_violations,functions,last_commit_date,classes,development_cost,duplicated_lines,sqale_rating,sqale_debt_ratio,coverage,critical_violations,duplicated_blocks,analysis_from_sonarqube_9_4,wont_fix_issues,security_hotspots_reviewed,comment_lines_density,sqale_index,bugs,cognitive_complexity,comment_lines,lines_to_cover,ncloc_language_distribution,line_coverage,security_hotspots_to_review_status,major_violations,files,duplicated_lines_density,violations,confirmed_issues,OK,131441,516,0,5.0,395,5593,5785,5.0,0,0,100,91,343322,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",0,57705,10,4.0,133152,2427,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",429149,32.8,35,879,30960,1648566691000,1820,10299660,128188,1.0,0.5,0.0,2909,4659,true,0,0.0,8.4,50730,182,44700,31647,131441,js=343322,0.0,91,1446,1758,29.9,5785,0,false,false,true,false,false,false,true,false,false,,,false,,,,false,false,,false,false,true,false,false,false,false,false,false,,,,false,false,false,,false,false,true,,true,true,,,false,,true,false,,false,false,false,false,false,
22edb9f777d27369fd2c1fad378f74e237b6dfd3,react,critical_violations,duplicated_lines,info_violations,major_violations,sqale_debt_ratio,duplicated_lines_density,lines_to_cover,classes,lines,minor_violations,effort_to_reach_maintainability_rating_a,duplicated_files,development_cost,code_smells,ncloc_language_distribution,security_review_rating,reopened_issues,violations,files,uncovered_lines,security_remediation_effort,wont_fix_issues,security_hotspots_reviewed,open_issues,functions,coverage,confirmed_issues,sqale_rating,vulnerabilities,security_hotspots_reviewed_status,reliability_remediation_effort,statements,line_coverage,quality_gate_details,complexity,comment_lines_density,file_complexity,last_commit_date,security_hotspots,reliability_rating,quality_profiles,cognitive_complexity,false_positive_issues,sqale_index,duplicated_blocks,security_rating,security_hotspots_to_review_status,alert_status,bugs,blocker_violations,ncloc,comment_lines,analysis_from_sonarqube_9_4,2907,130639,908,1461,0.5,30.0,132633,1825,435468,517,0,402,10465740,5636,js=348858,5.0,0,5828,1768,132633,100,0,0.0,5828,31276,0.0,0,1.0,10,0,2427,134340,0.0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",58190,8.4,32.9,1651004928000,93,5.0,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",45185,0,51108,4762,4.0,93,OK,182,35,348858,32100,true,false,false,false,false,,,true,false,false,,true,false,true,false,false,,false,true,true,false,,,,false,false,,false,false,false,false,false,,false,false,,,,false,false,false,false,true,false,,,false,false,false,false,true,,,false
9e3b772b8cabbd8cadc7522ebe3dde3279e79d9e,react,uncovered_lines,development_cost,ncloc,comment_lines,bugs,vulnerabilities,duplicated_files,lines,reopened_issues,cognitive_complexity,line_coverage,wont_fix_issues,confirmed_issues,alert_status,ncloc_language_distribution,violations,quality_gate_details,security_review_rating,security_hotspots_to_review_status,duplicated_lines,false_positive_issues,security_remediation_effort,minor_violations,effort_to_reach_maintainability_rating_a,security_hotspots_reviewed_status,info_violations,security_hotspots,sqale_index,major_violations,statements,complexity,sqale_rating,files,sqale_debt_ratio,reliability_remediation_effort,functions,critical_violations,code_smells,open_issues,analysis_from_sonarqube_9_4,classes,blocker_violations,duplicated_lines_density,quality_profiles,comment_lines_density,security_hotspots_reviewed,security_rating,last_commit_date,reliability_rating,coverage,file_complexity,duplicated_blocks,lines_to_cover,134162,10596870,353229,32691,180,10,408,441044,0,45607,0.0,0,0,OK,js=353229,5870,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",5.0,95,131746,0,100,519,0,0,917,95,51411,1481,135871,58847,1.0,1787,0.5,2407,31653,2917,5680,5870,true,1828,36,29.9,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",8.5,0.0,4.0,1654732789000,5.0,0.0,32.9,4864,134162,false,,,false,false,,false,true,true,,,false,false,false,true,true,false,false,,,true,false,false,,,,false,,false,false,false,,false,false,,false,,false,false,false,false,false,,false,false,false,,true,false,false,true,false,false
